x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100
6150.0,-290.1300000000007,-289.9800000000007,-289.8300000000007,-289.6800000000007,-289.5300000000007,-289.3800000000007,-289.2300000000007,-289.0800000000007,-288.9300000000007,-288.7800000000007,-288.6300000000007,-288.4800000000007,-288.3300000000007,-288.1800000000007,-288.0300000000007,-287.88000000000073,-287.7300000000007,-287.5800000000007,-287.4300000000007,-287.2800000000007,-281.7057462134758,-278.31607694080816,-275.54236504281874,-273.0696891456611,-270.76044306380174,-268.5833841610227,-266.478911429992,-264.44768778422934,-262.46013922351034,-260.5174642929302,-258.60516183823796,-256.7084544577501,-254.8449745218172,-252.99943947272166,-251.15616230856833,-249.33353158673526,-247.51525055048845,-245.7202843081367,-243.93172787468282,-242.1506632857466,-242.00066328574658,-241.85066328574658,-241.70066328574657,-241.55066328574657,-241.40066328574656,-241.25066328574655,-241.10066328574655,-240.95066328574654,-240.80066328574654,-240.65066328574653,-240.50066328574653,-240.35066328574652,-240.20066328574651,-240.0506632857465,-239.9006632857465,-239.7506632857465,-239.6006632857465,-239.4506632857465,-239.30066328574648,-239.15066328574648,-239.00066328574647,-238.85066328574646,-238.70066328574646,-238.55066328574645,-238.40066328574645,-238.25066328574644,-238.10066328574644,-237.95066328574643,-237.80066328574642,-237.65066328574642,-237.5006632857464,-237.3506632857464,-237.2006632857464,-237.0506632857464,-236.9006632857464,-236.75066328574638,-236.60066328574638,-236.45066328574637,-236.30066328574637,-236.15066328574636,-236.00066328574636,-235.85066328574635,-235.70066328574634,-235.55066328574634,-185.1507418183617,-159.4829659620646,-137.7431963061829,-118.40190409782494,-100.7081875346292,-100.5581875346292,-100.40818753462919,-100.25818753462919,-100.10818753462918,-99.95818753462918,-99.80818753462917,-99.65818753462916,-99.50818753462916,-99.35818753462915,-99.20818753462915,-99.05818753462914
6200.0,-290.83666666666636,-290.6866666666664,-290.53666666666635,-290.3866666666664,-290.2366666666664,-290.08666666666636,-289.9366666666664,-289.7866666666664,-289.6366666666664,-289.4866666666664,-289.33666666666636,-289.1866666666664,-289.0366666666664,-288.8866666666664,-288.7366666666664,-288.5866666666664,-288.4366666666664,-288.2866666666664,-288.1366666666664,-287.9866666666664,-282.2640128801415,-278.8672769408072,-276.08649837615104,-273.60675581232675,-271.29044306380075,-269.106317494355,-266.9947780966576,-264.95648778422833,-262.96187255684265,-261.01213095959577,-259.0927618382369,-257.1889877910824,-255.31844118848278,-253.4658394727206,-251.6154956419006,-249.78579825340088,-247.96045055048742,-246.15841764146904,-244.3627945413485,-242.57466328574563,-242.42466328574562,-242.27466328574562,-242.1246632857456,-241.9746632857456,-241.8246632857456,-241.6746632857456,-241.5246632857456,-241.37466328574558,-241.22466328574558,-241.07466328574557,-240.92466328574557,-240.77466328574556,-240.62466328574556,-240.47466328574555,-240.32466328574554,-240.17466328574554,-240.02466328574553,-239.87466328574553,-239.72466328574552,-239.57466328574552,-239.4246632857455,-239.2746632857455,-239.1246632857455,-238.9746632857455,-238.8246632857455,-238.67466328574548,-238.52466328574548,-238.37466328574547,-238.22466328574546,-238.07466328574546,-237.92466328574545,-237.77466328574545,-237.62466328574544,-237.47466328574544,-237.32466328574543,-237.17466328574542,-237.02466328574542,-236.8746632857454,-236.7246632857454,-236.5746632857454,-236.4246632857454,-236.2746632857454,-236.12466328574538,-235.97466328574538,-185.25674181836138,-159.5818992953977,-137.83506297284944,-118.48670409782486,-100.78592086796246,-100.63592086796245,-100.48592086796245,-100.33592086796244,-100.18592086796244,-100.03592086796243,-99.88592086796243,-99.73592086796242,-99.58592086796241,-99.43592086796241,-99.2859208679624,-99.1359208679624
6250.0,-291.5166666666666,-291.36666666666656,-291.2166666666666,-291.0666666666666,-290.9166666666666,-290.76666666666654,-290.61666666666656,-290.4666666666666,-290.31666666666655,-290.1666666666666,-290.01666666666654,-289.86666666666656,-289.7166666666666,-289.56666666666655,-289.4166666666666,-289.2666666666666,-289.11666666666656,-288.9666666666666,-288.81666666666655,-288.6666666666666,-282.80121288014163,-279.39767694080734,-276.61009837615126,-274.1235558123269,-271.8004430638009,-269.60951749435515,-267.49117809665785,-265.4460877842285,-263.4446725568428,-261.48813095959594,-259.5619618382371,-257.6513877910826,-255.77404118848298,-253.91463947272078,-252.0574956419008,-250.2209982534011,-248.38885055048763,-246.58001764146925,-244.7775945413487,-242.98266328574582,-242.8326632857458,-242.6826632857458,-242.5326632857458,-242.3826632857458,-242.2326632857458,-242.08266328574578,-241.93266328574578,-241.78266328574577,-241.63266328574576,-241.48266328574576,-241.33266328574575,-241.18266328574575,-241.03266328574574,-240.88266328574574,-240.73266328574573,-240.58266328574572,-240.43266328574572,-240.2826632857457,-240.1326632857457,-239.9826632857457,-239.8326632857457,-239.6826632857457,-239.53266328574568,-239.38266328574568,-239.23266328574567,-239.08266328574567,-238.93266328574566,-238.78266328574566,-238.63266328574565,-238.48266328574564,-238.33266328574564,-238.18266328574563,-238.03266328574563,-237.88266328574562,-237.73266328574562,-237.5826632857456,-237.4326632857456,-237.2826632857456,-237.1326632857456,-236.9826632857456,-236.83266328574558,-236.68266328574558,-236.53266328574557,-236.38266328574556,-185.35874181836135,-159.67709929539774,-137.92346297284953,-118.568304097825,-100.8607208679626,-100.71072086796259,-100.56072086796259,-100.41072086796258,-100.26072086796258,-100.11072086796257,-99.96072086796256,-99.81072086796256,-99.66072086796255,-99.51072086796255,-99.36072086796254,-99.21072086796254
6300.0,-292.17000000000036,-292.0200000000004,-291.87000000000035,-291.72000000000037,-291.57000000000033,-291.42000000000036,-291.2700000000003,-291.12000000000035,-290.97000000000037,-290.82000000000033,-290.67000000000036,-290.5200000000004,-290.37000000000035,-290.22000000000037,-290.07000000000033,-289.92000000000036,-289.7700000000004,-289.62000000000035,-289.47000000000037,-289.3200000000004,-283.31734621347545,-279.90727694080783,-277.1131650428184,-274.62008914566076,-272.29044306380143,-270.09298416102234,-267.96811142999167,-265.916487784229,-263.90853922351005,-261.94546429292984,-260.0127618382376,-258.0956544577498,-256.21177452181684,-254.34583947272134,-252.482162308568,-250.63913158673495,-248.80045055048814,-246.9850843081364,-245.17612787468255,-243.3746632857463,-243.2246632857463,-243.07466328574628,-242.92466328574628,-242.77466328574627,-242.62466328574627,-242.47466328574626,-242.32466328574625,-242.17466328574625,-242.02466328574624,-241.87466328574624,-241.72466328574623,-241.57466328574623,-241.42466328574622,-241.27466328574621,-241.1246632857462,-240.9746632857462,-240.8246632857462,-240.6746632857462,-240.5246632857462,-240.37466328574618,-240.22466328574617,-240.07466328574617,-239.92466328574616,-239.77466328574616,-239.62466328574615,-239.47466328574615,-239.32466328574614,-239.17466328574613,-239.02466328574613,-238.87466328574612,-238.72466328574612,-238.5746632857461,-238.4246632857461,-238.2746632857461,-238.1246632857461,-237.9746632857461,-237.82466328574608,-237.67466328574608,-237.52466328574607,-237.37466328574607,-237.22466328574606,-237.07466328574606,-236.92466328574605,-236.77466328574604,-185.45674181836162,-159.76856596206454,-138.00839630618285,-118.64670409782488,-100.93258753462915,-100.78258753462914,-100.63258753462914,-100.48258753462913,-100.33258753462913,-100.18258753462912,-100.03258753462912,-99.88258753462911,-99.7325875346291,-99.5825875346291,-99.43258753462909,-99.28258753462909
6350.0,-292.79666666666617,-292.6466666666662,-292.49666666666616,-292.3466666666662,-292.19666666666615,-292.04666666666617,-291.8966666666662,-291.74666666666616,-291.5966666666662,-291.4466666666662,-291.29666666666617,-291.1466666666662,-290.9966666666662,-290.8466666666662,-290.6966666666662,-290.54666666666617,-290.3966666666662,-290.2466666666662,-290.0966666666662,-289.9466666666662,-283.81241288014127,-280.39607694080706,-277.59569837615095,-275.0963558123267,-272.76044306380066,-270.556717494355,-268.42557809665766,-266.36768778422834,-264.3534725568427,-262.38413095959584,-260.44516183823697,-258.5217877910825,-256.6316411884829,-254.7594394727207,-252.8894956419007,-251.04019825340097,-249.19525055048754,-247.37361764146917,-245.5583945413486,-243.75066328574573,-243.60066328574572,-243.45066328574572,-243.3006632857457,-243.1506632857457,-243.0006632857457,-242.8506632857457,-242.7006632857457,-242.55066328574569,-242.40066328574568,-242.25066328574567,-242.10066328574567,-241.95066328574566,-241.80066328574566,-241.65066328574565,-241.50066328574565,-241.35066328574564,-241.20066328574563,-241.05066328574563,-240.90066328574562,-240.75066328574562,-240.6006632857456,-240.4506632857456,-240.3006632857456,-240.1506632857456,-240.0006632857456,-239.85066328574558,-239.70066328574558,-239.55066328574557,-239.40066328574557,-239.25066328574556,-239.10066328574555,-238.95066328574555,-238.80066328574554,-238.65066328574554,-238.50066328574553,-238.35066328574553,-238.20066328574552,-238.05066328574551,-237.9006632857455,-237.7506632857455,-237.6006632857455,-237.4506632857455,-237.3006632857455,-237.15066328574548,-185.55074181836133,-159.85629929539772,-138.08986297284952,-118.72190409782499,-101.00152086796258,-100.85152086796258,-100.70152086796257,-100.55152086796257,-100.40152086796256,-100.25152086796255,-100.10152086796255,-99.95152086796254,-99.80152086796254,-99.65152086796253,-99.50152086796253,-99.35152086796252
6400.0,-293.3966666666665,-293.24666666666644,-293.09666666666647,-292.94666666666643,-292.79666666666645,-292.6466666666665,-292.49666666666644,-292.34666666666647,-292.1966666666665,-292.04666666666645,-291.8966666666665,-291.7466666666665,-291.59666666666647,-291.4466666666665,-291.29666666666645,-291.1466666666665,-290.99666666666644,-290.84666666666647,-290.69666666666643,-290.54666666666645,-284.28641288014154,-280.86407694080725,-278.05769837615117,-275.5523558123268,-273.2104430638008,-271.0007174943551,-268.86357809665776,-266.7996877842284,-264.77947255684273,-262.8041309595959,-260.859161838237,-258.9297877910825,-257.03364118848293,-255.1554394727207,-253.27949564190072,-251.424198253401,-249.57325055048756,-247.74561764146918,-245.92439454134862,-244.11066328574574,-243.96066328574574,-243.81066328574573,-243.66066328574573,-243.51066328574572,-243.36066328574572,-243.2106632857457,-243.0606632857457,-242.9106632857457,-242.7606632857457,-242.6106632857457,-242.46066328574568,-242.31066328574568,-242.16066328574567,-242.01066328574566,-241.86066328574566,-241.71066328574565,-241.56066328574565,-241.41066328574564,-241.26066328574564,-241.11066328574563,-240.96066328574562,-240.81066328574562,-240.6606632857456,-240.5106632857456,-240.3606632857456,-240.2106632857456,-240.0606632857456,-239.91066328574558,-239.76066328574558,-239.61066328574557,-239.46066328574557,-239.31066328574556,-239.16066328574556,-239.01066328574555,-238.86066328574555,-238.71066328574554,-238.56066328574553,-238.41066328574553,-238.26066328574552,-238.11066328574552,-237.9606632857455,-237.8106632857455,-237.6606632857455,-237.5106632857455,-185.64074181836133,-159.94029929539772,-138.16786297284952,-118.79390409782499,-101.06752086796259,-100.91752086796258,-100.76752086796257,-100.61752086796257,-100.46752086796256,-100.31752086796256,-100.16752086796255,-100.01752086796255,-99.86752086796254,-99.71752086796253,-99.56752086796253,-99.41752086796252
6450.0,-293.9700000000001,-293.8200000000001,-293.6700000000001,-293.5200000000001,-293.37000000000006,-293.2200000000001,-293.0700000000001,-292.9200000000001,-292.7700000000001,-292.62000000000006,-292.4700000000001,-292.3200000000001,-292.1700000000001,-292.0200000000001,-291.87000000000006,-291.7200000000001,-291.5700000000001,-291.4200000000001,-291.2700000000001,-291.1200000000001,-284.73934621347524,-281.31127694080766,-278.4991650428183,-275.98808914566064,-273.64044306380134,-271.4249841610222,-269.28211142999163,-267.212487784229,-265.18653922351,-263.20546429292983,-261.25476183823764,-259.31965445774983,-257.4177745218169,-255.53383947272138,-253.65216230856805,-251.791131586735,-249.93445055048818,-248.10108430813645,-246.2741278746826,-244.45466328574634,-244.30466328574633,-244.15466328574632,-244.00466328574632,-243.8546632857463,-243.7046632857463,-243.5546632857463,-243.4046632857463,-243.2546632857463,-243.10466328574628,-242.95466328574628,-242.80466328574627,-242.65466328574627,-242.50466328574626,-242.35466328574626,-242.20466328574625,-242.05466328574624,-241.90466328574624,-241.75466328574623,-241.60466328574623,-241.45466328574622,-241.30466328574622,-241.1546632857462,-241.0046632857462,-240.8546632857462,-240.7046632857462,-240.5546632857462,-240.40466328574618,-240.25466328574618,-240.10466328574617,-239.95466328574616,-239.80466328574616,-239.65466328574615,-239.50466328574615,-239.35466328574614,-239.20466328574614,-239.05466328574613,-238.90466328574612,-238.75466328574612,-238.6046632857461,-238.4546632857461,-238.3046632857461,-238.1546632857461,-238.0046632857461,-237.85466328574608,-185.72674181836163,-160.02056596206455,-138.24239630618285,-118.86270409782489,-101.13058753462916,-100.98058753462915,-100.83058753462915,-100.68058753462914,-100.53058753462913,-100.38058753462913,-100.23058753462912,-100.08058753462912,-99.93058753462911,-99.7805875346291,-99.6305875346291,-99.4805875346291
6500.0,-294.5166666666663,-294.36666666666633,-294.2166666666663,-294.0666666666663,-293.9166666666663,-293.7666666666663,-293.61666666666633,-293.4666666666663,-293.3166666666663,-293.1666666666663,-293.0166666666663,-292.86666666666633,-292.71666666666636,-292.5666666666663,-292.41666666666634,-292.2666666666663,-292.11666666666633,-291.96666666666636,-291.8166666666663,-291.66666666666634,-285.17121288014147,-281.7376769408072,-278.92009837615115,-276.40355581232683,-274.05044306380086,-271.8295174943551,-269.6811780966578,-267.60608778422846,-265.57467255684287,-263.588130959596,-261.63196183823715,-259.69138779108266,-257.78404118848306,-255.89463947272085,-254.00749564190087,-252.14099825340114,-250.2788505504877,-248.44001764146932,-246.60759454134876,-244.78266328574588,-244.63266328574588,-244.48266328574587,-244.33266328574587,-244.18266328574586,-244.03266328574585,-243.88266328574585,-243.73266328574584,-243.58266328574584,-243.43266328574583,-243.28266328574583,-243.13266328574582,-242.98266328574582,-242.8326632857458,-242.6826632857458,-242.5326632857458,-242.3826632857458,-242.2326632857458,-242.08266328574578,-241.93266328574578,-241.78266328574577,-241.63266328574576,-241.48266328574576,-241.33266328574575,-241.18266328574575,-241.03266328574574,-240.88266328574574,-240.73266328574573,-240.58266328574572,-240.43266328574572,-240.2826632857457,-240.1326632857457,-239.9826632857457,-239.8326632857457,-239.6826632857457,-239.53266328574568,-239.38266328574568,-239.23266328574567,-239.08266328574567,-238.93266328574566,-238.78266328574566,-238.63266328574565,-238.48266328574564,-238.33266328574564,-238.18266328574563,-185.80874181836137,-160.09709929539775,-138.31346297284955,-118.92830409782502,-101.19072086796261,-101.0407208679626,-100.8907208679626,-100.7407208679626,-100.59072086796259,-100.44072086796258,-100.29072086796258,-100.14072086796257,-99.99072086796257,-99.84072086796256,-99.69072086796255,-99.54072086796255
6550.0,-295.0366666666662,-294.8866666666662,-294.7366666666662,-294.5866666666662,-294.4366666666662,-294.2866666666662,-294.1366666666662,-293.9866666666662,-293.8366666666662,-293.6866666666662,-293.53666666666624,-293.3866666666662,-293.2366666666662,-293.08666666666625,-292.9366666666662,-292.78666666666624,-292.6366666666662,-292.4866666666662,-292.33666666666625,-292.1866666666662,-285.58201288014135,-282.1432769408071,-279.320498376151,-276.7987558123267,-274.4404430638007,-272.214317494355,-270.06077809665766,-267.98048778422833,-265.9438725568427,-263.9521309595959,-261.990761838237,-260.0449877910825,-258.1324411884829,-256.23783947272074,-254.3454956419007,-252.473798253401,-250.60645055048752,-248.76241764146914,-246.9247945413486,-245.09466328574572,-244.94466328574572,-244.7946632857457,-244.6446632857457,-244.4946632857457,-244.3446632857457,-244.1946632857457,-244.04466328574568,-243.89466328574568,-243.74466328574567,-243.59466328574567,-243.44466328574566,-243.29466328574566,-243.14466328574565,-242.99466328574564,-242.84466328574564,-242.69466328574563,-242.54466328574563,-242.39466328574562,-242.24466328574562,-242.0946632857456,-241.9446632857456,-241.7946632857456,-241.6446632857456,-241.4946632857456,-241.34466328574558,-241.19466328574558,-241.04466328574557,-240.89466328574557,-240.74466328574556,-240.59466328574555,-240.44466328574555,-240.29466328574554,-240.14466328574554,-239.99466328574553,-239.84466328574553,-239.69466328574552,-239.54466328574551,-239.3946632857455,-239.2446632857455,-239.0946632857455,-238.9446632857455,-238.7946632857455,-238.64466328574548,-238.49466328574547,-185.8867418183614,-160.16989929539773,-138.38106297284946,-118.99070409782487,-101.24792086796248,-101.09792086796247,-100.94792086796247,-100.79792086796246,-100.64792086796245,-100.49792086796245,-100.34792086796244,-100.19792086796244,-100.04792086796243,-99.89792086796243,-99.74792086796242,-99.59792086796242
6600.0,-295.52999999999935,-295.3799999999993,-295.22999999999934,-295.0799999999993,-294.9299999999993,-294.7799999999993,-294.6299999999993,-294.47999999999934,-294.3299999999993,-294.1799999999993,-294.02999999999935,-293.8799999999993,-293.72999999999934,-293.57999999999936,-293.4299999999993,-293.27999999999935,-293.12999999999937,-292.97999999999934,-292.82999999999936,-292.6799999999993,-285.97174621347443,-282.5280769408069,-279.70036504281745,-277.17368914565986,-274.8104430638005,-272.5793841610215,-270.42091142999084,-268.3356877842282,-266.2941392235092,-264.297464292929,-262.3311618382368,-260.380454457749,-258.4629745218161,-256.5634394727206,-254.66616230856724,-252.78953158673417,-250.9172505504874,-249.0682843081357,-247.2257278746818,-245.3906632857456,-245.2406632857456,-245.0906632857456,-244.9406632857456,-244.79066328574558,-244.64066328574557,-244.49066328574557,-244.34066328574556,-244.19066328574556,-244.04066328574555,-243.89066328574555,-243.74066328574554,-243.59066328574553,-243.44066328574553,-243.29066328574552,-243.14066328574552,-242.9906632857455,-242.8406632857455,-242.6906632857455,-242.5406632857455,-242.3906632857455,-242.24066328574548,-242.09066328574548,-241.94066328574547,-241.79066328574547,-241.64066328574546,-241.49066328574546,-241.34066328574545,-241.19066328574544,-241.04066328574544,-240.89066328574543,-240.74066328574543,-240.59066328574542,-240.44066328574542,-240.2906632857454,-240.1406632857454,-239.9906632857454,-239.8406632857454,-239.6906632857454,-239.54066328574538,-239.39066328574538,-239.24066328574537,-239.09066328574536,-238.94066328574536,-238.79066328574535,-185.9607418183613,-160.23896596206436,-138.44519630618282,-119.04990409782496,-101.30218753462923,-101.15218753462922,-101.00218753462921,-100.85218753462921,-100.7021875346292,-100.5521875346292,-100.40218753462919,-100.25218753462919,-100.10218753462918,-99.95218753462918,-99.80218753462917,-99.65218753462916
6650.0,-295.99666666666633,-295.84666666666624,-295.69666666666626,-295.5466666666663,-295.3966666666663,-295.24666666666633,-295.09666666666624,-294.94666666666626,-294.7966666666663,-294.6466666666663,-294.49666666666633,-294.34666666666635,-294.1966666666664,-294.0466666666663,-293.8966666666663,-293.74666666666633,-293.59666666666635,-293.4466666666664,-293.2966666666663,-293.1466666666663,-286.34041288014146,-282.8920769408072,-280.05969837615123,-277.52835581232694,-275.1604430638009,-272.92471749435526,-270.761578096658,-268.67168778422865,-266.62547255684296,-264.6241309595962,-262.65316183823734,-260.6977877910829,-258.7756411884833,-256.8714394727211,-254.9694956419011,-253.08819825340137,-251.2112505504879,-249.35761764146952,-247.51039454134897,-245.6706632857461,-245.52066328574605,-245.37066328574608,-245.22066328574604,-245.07066328574606,-244.92066328574603,-244.77066328574605,-244.62066328574602,-244.47066328574604,-244.320663285746,-244.17066328574603,-244.020663285746,-243.87066328574602,-243.72066328574599,-243.570663285746,-243.420663285746,-243.27066328574597,-243.120663285746,-242.97066328574596,-242.82066328574598,-242.67066328574595,-242.52066328574597,-242.37066328574596,-242.22066328574596,-242.07066328574595,-241.92066328574595,-241.77066328574594,-241.62066328574593,-241.47066328574593,-241.32066328574592,-241.17066328574592,-241.0206632857459,-240.8706632857459,-240.7206632857459,-240.5706632857459,-240.4206632857459,-240.27066328574588,-240.12066328574588,-239.97066328574587,-239.82066328574587,-239.67066328574586,-239.52066328574585,-239.37066328574585,-239.22066328574584,-239.07066328574584,-186.0307418183615,-160.3042992953978,-138.50586297284954,-119.10590409782495,-101.35352086796254,-101.20352086796254,-101.05352086796253,-100.90352086796253,-100.75352086796252,-100.60352086796252,-100.45352086796251,-100.3035208679625,-100.1535208679625,-100.0035208679625,-99.85352086796249,-99.70352086796248
6700.0,-296.4366666666669,-296.2866666666669,-296.1366666666669,-295.9866666666669,-295.83666666666693,-295.6866666666669,-295.5366666666669,-295.3866666666669,-295.2366666666669,-295.08666666666693,-294.9366666666669,-294.7866666666669,-294.6366666666669,-294.4866666666669,-294.33666666666693,-294.1866666666669,-294.0366666666669,-293.88666666666694,-293.7366666666669,-293.58666666666693,-286.688012880142,-283.23527694080775,-280.3984983761517,-277.86275581232735,-275.49044306380137,-273.2503174943556,-271.08277809665833,-268.988487784229,-266.93787255684333,-264.93213095959646,-262.95676183823764,-260.99698779108314,-259.0704411884835,-257.16183947272134,-255.25549564190132,-253.3697982534016,-251.48845055048815,-249.63041764146976,-247.7787945413492,-245.9346632857463,-245.7846632857463,-245.63466328574629,-245.48466328574628,-245.33466328574627,-245.18466328574627,-245.03466328574626,-244.88466328574626,-244.73466328574625,-244.58466328574625,-244.43466328574624,-244.28466328574623,-244.13466328574623,-243.98466328574622,-243.83466328574622,-243.6846632857462,-243.5346632857462,-243.3846632857462,-243.2346632857462,-243.0846632857462,-242.93466328574618,-242.78466328574618,-242.63466328574617,-242.48466328574617,-242.33466328574616,-242.18466328574615,-242.03466328574615,-241.88466328574614,-241.73466328574614,-241.58466328574613,-241.43466328574613,-241.28466328574612,-241.13466328574611,-240.9846632857461,-240.8346632857461,-240.6846632857461,-240.5346632857461,-240.3846632857461,-240.23466328574608,-240.08466328574607,-239.93466328574607,-239.78466328574606,-239.63466328574606,-239.48466328574605,-239.33466328574605,-186.09674181836155,-160.36589929539787,-138.56306297284956,-119.158704097825,-101.40192086796259,-101.25192086796258,-101.10192086796258,-100.95192086796257,-100.80192086796256,-100.65192086796256,-100.50192086796255,-100.35192086796255,-100.20192086796254,-100.05192086796254,-99.90192086796253,-99.75192086796253
6750.0,-296.8500000000003,-296.7000000000003,-296.5500000000003,-296.4000000000003,-296.2500000000003,-296.1000000000003,-295.9500000000003,-295.8000000000003,-295.6500000000003,-295.5000000000003,-295.3500000000003,-295.2000000000003,-295.0500000000003,-294.9000000000003,-294.7500000000003,-294.60000000000025,-294.4500000000003,-294.3000000000003,-294.15000000000026,-294.0000000000003,-287.01454621347534,-283.5576769408077,-280.7167650428183,-278.1768891456606,-275.80044306380125,-273.55618416102214,-271.3845114299915,-269.2860877842288,-267.2313392235098,-265.2214642929296,-263.2419618382374,-261.27805445774953,-259.3473745218166,-257.4346394727211,-255.5241623085677,-253.63433158673465,-251.74885055048784,-249.88668430813613,-248.03092787468225,-246.18266328574603,-246.03266328574603,-245.88266328574602,-245.732663285746,-245.582663285746,-245.432663285746,-245.282663285746,-245.132663285746,-244.98266328574599,-244.83266328574598,-244.68266328574597,-244.53266328574597,-244.38266328574596,-244.23266328574596,-244.08266328574595,-243.93266328574595,-243.78266328574594,-243.63266328574593,-243.48266328574593,-243.33266328574592,-243.18266328574592,-243.0326632857459,-242.8826632857459,-242.7326632857459,-242.5826632857459,-242.4326632857459,-242.28266328574588,-242.13266328574588,-241.98266328574587,-241.83266328574587,-241.68266328574586,-241.53266328574585,-241.38266328574585,-241.23266328574584,-241.08266328574584,-240.93266328574583,-240.78266328574583,-240.63266328574582,-240.48266328574582,-240.3326632857458,-240.1826632857458,-240.0326632857458,-239.8826632857458,-239.7326632857458,-239.58266328574578,-186.15874181836148,-160.42376596206446,-138.61679630618286,-119.20830409782494,-101.4473875346292,-101.2973875346292,-101.14738753462919,-100.99738753462918,-100.84738753462918,-100.69738753462917,-100.54738753462917,-100.39738753462916,-100.24738753462915,-100.09738753462915,-99.94738753462914,-99.79738753462914
6800.0,-297.236666666667,-297.08666666666704,-296.936666666667,-296.78666666666703,-296.63666666666705,-296.486666666667,-296.33666666666704,-296.186666666667,-296.03666666666703,-295.88666666666705,-295.736666666667,-295.58666666666704,-295.43666666666707,-295.28666666666703,-295.13666666666705,-294.986666666667,-294.83666666666704,-294.68666666666707,-294.5366666666671,-294.38666666666705,-287.3200128801422,-283.85927694080794,-281.0144983761519,-278.4707558123276,-276.0904430638016,-273.8423174943559,-271.66677809665856,-269.56448778422924,-267.5058725568436,-265.49213095959675,-263.50876183823794,-261.54098779108347,-259.6064411884838,-257.68983947272164,-255.77549564190167,-253.88179825340194,-251.99245055048846,-250.12641764147008,-248.26679454134953,-246.4146632857466,-246.2646632857466,-246.1146632857466,-245.96466328574658,-245.81466328574658,-245.66466328574657,-245.51466328574656,-245.36466328574656,-245.21466328574655,-245.06466328574655,-244.91466328574654,-244.76466328574654,-244.61466328574653,-244.46466328574652,-244.31466328574652,-244.1646632857465,-244.0146632857465,-243.8646632857465,-243.7146632857465,-243.5646632857465,-243.41466328574649,-243.26466328574648,-243.11466328574647,-242.96466328574647,-242.81466328574646,-242.66466328574646,-242.51466328574645,-242.36466328574645,-242.21466328574644,-242.06466328574643,-241.91466328574643,-241.76466328574642,-241.61466328574642,-241.4646632857464,-241.3146632857464,-241.1646632857464,-241.0146632857464,-240.8646632857464,-240.71466328574638,-240.56466328574638,-240.41466328574637,-240.26466328574637,-240.11466328574636,-239.96466328574635,-239.81466328574635,-186.2167418183617,-160.47789929539795,-138.66706297284958,-119.25470409782494,-101.48992086796254,-101.33992086796253,-101.18992086796253,-101.03992086796252,-100.88992086796252,-100.73992086796251,-100.5899208679625,-100.4399208679625,-100.2899208679625,-100.13992086796249,-99.98992086796248,-99.83992086796248
6850.0,-297.59666666666624,-297.44666666666626,-297.2966666666662,-297.14666666666625,-296.9966666666663,-296.84666666666624,-296.69666666666626,-296.5466666666662,-296.39666666666625,-296.2466666666663,-296.09666666666624,-295.94666666666626,-295.7966666666662,-295.64666666666625,-295.4966666666663,-295.34666666666624,-295.19666666666626,-295.0466666666663,-294.89666666666625,-294.7466666666663,-287.6044128801414,-284.14007694080715,-281.2916983761511,-278.7443558123268,-276.3604430638008,-274.10871749435506,-271.92957809665774,-269.8236877842284,-267.7614725568428,-265.74413095959596,-263.7571618382371,-261.7857877910826,-259.847641188483,-257.92743947272083,-256.00949564190086,-254.1121982534011,-252.21925055048766,-250.34961764146925,-248.48639454134872,-246.63066328574584,-246.48066328574583,-246.33066328574583,-246.18066328574582,-246.03066328574582,-245.8806632857458,-245.7306632857458,-245.5806632857458,-245.4306632857458,-245.2806632857458,-245.13066328574578,-244.98066328574578,-244.83066328574577,-244.68066328574577,-244.53066328574576,-244.38066328574575,-244.23066328574575,-244.08066328574574,-243.93066328574574,-243.78066328574573,-243.63066328574573,-243.48066328574572,-243.33066328574571,-243.1806632857457,-243.0306632857457,-242.8806632857457,-242.7306632857457,-242.5806632857457,-242.43066328574568,-242.28066328574567,-242.13066328574567,-241.98066328574566,-241.83066328574566,-241.68066328574565,-241.53066328574565,-241.38066328574564,-241.23066328574563,-241.08066328574563,-240.93066328574562,-240.78066328574562,-240.6306632857456,-240.4806632857456,-240.3306632857456,-240.1806632857456,-240.0306632857456,-186.27074181836136,-160.52829929539774,-138.71386297284954,-119.29790409782501,-101.5295208679626,-101.3795208679626,-101.22952086796259,-101.07952086796259,-100.92952086796258,-100.77952086796257,-100.62952086796257,-100.47952086796256,-100.32952086796256,-100.17952086796255,-100.02952086796255,-99.87952086796254
